player_id,player_name,player_firstName,player_lastName,player_birthDate,player_birthCity,player_birthCity_Lat,player_birthCity_Long,player_birthCountry,player_birthStateProvince,player_nationality,player_height,player_weight,player_shootsCatches,player_primaryPositionCode
8462090,Petr Buzek,Petr,Buzek,1977-04-26,Jihlava,49.4003,15.5906,CZE,,CZE,"6' 1""",220,L,D
8462096,Sergey Gusev,Sergey,Gusev,1975-07-31,Nizhny Tagil,,,RUS,,RUS,"6' 1""",205,L,D
8462118,Marc Savard,Marc,Savard,1977-07-17,Ottawa,45.4247,-75.695,CAN,ON,CAN,"5' 10""",191,L,C
8462129,Michal Handzus,Michal,Handzus,1977-03-11,Banská Bystrica,48.7353,19.1453,SVK,,SVK,"6' 5""",215,L,C
8462176,Brent Sopel,Brent,Sopel,1977-01-07,Calgary,51.05,-114.067,CAN,AB,CAN,"6' 2""",205,R,D
8462600,Rob Shearer,Rob,Shearer,1976-10-19,Kitchener,43.4186,-80.4728,CAN,ON,CAN,"5' 10""",190,R,C
8463638,Bryan Muir,Bryan,Muir,1973-06-08,Winnipeg,49.8844,-97.1464,CAN,MB,CAN,"6' 3""",225,L,D
8464959,Ric Jackman,Ric,Jackman,1978-06-28,Toronto,43.7417,-79.3733,CAN,ON,CAN,"6' 2""",214,R,D
8464960,Boyd Devereaux,Boyd,Devereaux,1978-04-16,Seaforth,,,CAN,ON,CAN,"6' 2""",195,L,C
8464976,Jesse Wallin,Jesse,Wallin,1978-03-10,Saskatoon,52.1333,-106.683,CAN,SK,CAN,"6' 2""",203,L,D
8464981,Cory Sarich,Cory,Sarich,1978-08-16,Saskatoon,52.1333,-106.683,CAN,SK,CAN,"6' 4""",207,R,D
8464989,Matt Cullen,Matt,Cullen,1976-11-02,Virginia,36.7335,-76.0435,USA,MN,USA,"6' 1""",202,L,C
8464999,Mathieu Garon,Mathieu,Garon,1978-01-09,Chandler,33.2826,-111.852,CAN,QC,CAN,"6' 1""",198,R,G
8465002,Yuri Babenko,Yuri,Babenko,1978-01-02,Penza,53.2,45.0,RUS,,RUS,"6' 1""",205,L,C
8465005,Colin White,Colin,White,1977-12-12,New Glasgow,45.5926,-62.6455,CAN,NS,CAN,"6' 4""",215,L,D
8465009,Zdeno Chara,Zdeno,Chara,1977-03-18,Trencin,48.8942,18.0406,SVK,,SVK,"6' 9""",250,L,D
8465016,Scott Parker,Scott,Parker,1978-01-29,Hanford,36.3274,-119.655,USA,CA,USA,"6' 5""",240,R,R
8465024,Jon Sim,Jon,Sim,1977-09-29,New Glasgow,45.5926,-62.6455,CAN,NS,CAN,"5' 10""",189,L,L
8465058,Michal Rozsival,Michal,Rozsival,1978-09-03,Vlasim,49.7064,14.8989,CZE,,CZE,"6' 1""",210,R,D
8465067,Jesse Boulerice,Jesse,Boulerice,1978-08-10,Plattsburgh,44.6951,-73.4563,USA,NY,USA,"6' 2""",215,R,R
8465166,Craig Adams,Craig,Adams,1977-04-26,Seria,4.6142,114.33,BRN,,CAN,"6' 0""",200,R,R
8465175,Dan Hinote,Dan,Hinote,1977-01-30,Leesburg,28.7657,-81.8996,USA,FL,USA,"6' 0""",187,R,R
8465185,Willie Mitchell,Willie,Mitchell,1977-04-23,Port McNeill,,,CAN,BC,CAN,"6' 3""",210,L,D
8465192,Samuel Pahlsson,Samuel,Pahlsson,1977-12-17,Ange,34.1139,-118.407,SWE,,SWE,"6' 0""",202,L,C
8465200,Tomas Kaberle,Tomas,Kaberle,1978-03-02,Rakovnik,50.1038,13.7335,CZE,,CZE,"6' 1""",212,L,D
8465210,Pavel Kubina,Pavel,Kubina,1977-04-15,Celadna,,,CZE,,CZE,"6' 4""",258,R,D
8465250,Andrei Zyuzin,Andrei,Zyuzin,1978-01-21,Ufa,54.7333,55.9667,RUS,,RUS,"6' 1""",208,L,D
8465951,Matt Cooke,Matt,Cooke,1978-09-07,Belleville,40.795,-74.1616,CAN,ON,CAN,"5' 11""",216,L,L
8465978,Shawn Thornton,Shawn,Thornton,1977-07-23,Oshawa,43.9,-78.85,CAN,ON,CAN,"6' 2""",217,R,L
8465992,Aaron Downey,Aaron,Downey,1974-08-27,Shelburne,44.0833,-80.2,CAN,ON,CAN,"6' 1""",215,R,R
8466145,Nick Boynton,Nick,Boynton,1979-01-14,Nobleton,,,CAN,ON,CAN,"6' 1""",218,R,D
8466148,Marian Hossa,Marian,Hossa,1979-01-12,Stará Lubovna,,,SVK,,SVK,"6' 1""",207,L,R
8466149,Daniel Cleary,Daniel,Cleary,1978-12-18,Carbonear,,,CAN,NL,CAN,"6' 1""",205,L,R
8466162,Ben Clymer,Ben,Clymer,1978-04-11,Bloom,40.4757,-88.9703,USA,MN,USA,"6' 1""",200,R,R
8466183,Yuri Butsayev,Yuri,Butsayev,1978-10-11,Togliatti,,,RUS,,RUS,"6' 0""",195,L,L
8466189,Rick Berry,Rick,Berry,1978-11-04,Birtle,54.9,-1.577,CAN,MB,CAN,"6' 2""",213,L,D
8466210,Ville Nieminen,Ville,Nieminen,1977-04-06,Tampere,61.4981,23.7608,FIN,,FIN,"6' 1""",220,L,L
8466261,Jiri Bicek,Jiri,Bicek,1978-12-03,Kosice,48.7167,21.25,SVK,,SVK,"5' 10""",195,L,R
8466285,Brian Campbell,Brian,Campbell,1979-05-23,Strathroy,42.9575,-81.6167,CAN,ON,CAN,"5' 10""",192,L,D
8466290,David Aebischer,David,Aebischer,1978-02-07,Fribourg,46.8,7.15,CHE,,CHE,"6' 1""",187,L,G
8466292,Todd Fedoruk,Todd,Fedoruk,1979-02-13,Redwater,,,CAN,AB,CAN,"6' 2""",232,L,L
8466320,Niklas Nordgren,Niklas,Nordgren,1979-06-28,Ornskoldsvik,63.318,18.7167,SWE,,SWE,"6' 0""",185,R,L
8466333,Andrew Ference,Andrew,Ference,1979-03-17,Edmonton,53.5344,-113.49,CAN,AB,CAN,"5' 11""",182,L,D
8466339,Scott Clemmensen,Scott,Clemmensen,1977-07-23,Des Moines,41.5725,-93.6105,USA,IA,USA,"6' 2""",200,L,G
8466371,John Madden,John,Madden,1973-05-04,Toronto,43.7417,-79.3733,CAN,ON,CAN,"5' 11""",190,L,C
8466378,Martin St. Louis,Martin,St. Louis,1975-06-18,Laval,45.5833,-73.75,CAN,QC,CAN,"5' 8""",180,L,R
8466393,Pascal Dupuis,Pascal,Dupuis,1979-04-07,Laval,45.5833,-73.75,CAN,QC,CAN,"6' 1""",205,L,R
8466399,Eric Perrin,Eric,Perrin,1975-11-01,Laval,45.5833,-73.75,CAN,QC,CAN,"5' 9""",180,L,C
8466971,Blake Sloan,Blake,Sloan,1975-07-27,Park Ridge,42.0125,-87.8436,USA,IL,USA,"5' 10""",196,R,R
8467096,Dan Boyle,Dan,Boyle,1976-07-12,Ottawa,45.4247,-75.695,CAN,ON,CAN,"5' 11""",194,R,D
8467329,Vincent Lecavalier,Vincent,Lecavalier,1980-04-21,Ile Bizard,,,CAN,QC,CAN,"6' 4""",215,L,C
8467331,Brad Stuart,Brad,Stuart,1979-11-06,Rocky Mountain House,52.3753,-114.922,CAN,AB,CAN,"6' 2""",215,L,D
8467336,Mike Rupp,Mike,Rupp,1980-01-13,Cleveland,41.4767,-81.6804,USA,OH,USA,"6' 5""",235,L,L
8467338,Alex Tanguay,Alex,Tanguay,1979-11-21,Ste-Justine,,,CAN,QC,CAN,"6' 1""",194,L,L
8467343,Martin Skoula,Martin,Skoula,1979-10-28,Litomerice,50.5336,14.1319,CZE,,CZE,"6' 3""",226,L,D
8467344,Robyn Regehr,Robyn,Regehr,1980-04-19,Recife,-8.0539,-34.8808,BRA,,CAN,"6' 3""",222,L,D
8467346,Simon Gagne,Simon,Gagne,1980-02-29,Ste. Foy,,,CAN,QC,CAN,"6' 1""",195,L,L
8467349,Jiri Fischer,Jiri,Fischer,1980-07-31,Horovice,49.8361,13.9027,CZE,,CZE,"6' 5""",229,L,D
8467351,Scott Gomez,Scott,Gomez,1979-12-23,Anchorage,61.1508,-149.109,USA,AK,USA,"5' 11""",200,L,C
8467363,Christian Berglund,Christian,Berglund,1980-03-12,Orebro,59.2669,15.1965,SWE,,SWE,"5' 11""",195,L,L
8467364,Philippe Sauve,Philippe,Sauve,1980-02-27,Buffalo,42.9016,-78.8487,USA,NY,USA,"6' 0""",190,L,G
8467387,Joe DiPenta,Joe,DiPenta,1979-02-25,Barrie,44.3711,-79.6769,CAN,ON,CAN,"6' 2""",220,R,D
8467389,Brad Richards,Brad,Richards,1980-05-02,Murray Harbour,,,CAN,PE,CAN,"6' 0""",199,L,C
8467396,Erik Cole,Erik,Cole,1978-11-06,Oswego,45.413,-122.7,USA,NY,USA,"6' 2""",205,L,L
8467397,Dimitri Afanasenkov,Dimitri,Afanasenkov,1980-05-12,Arkhangelsk,64.55,40.5333,RUS,,RUS,"6' 2""",209,R,L
8467400,Francois Beauchemin,Francois,Beauchemin,1980-06-04,Sorel,46.0333,-73.1167,CAN,QC,CAN,"5' 11""",208,L,D
8467407,Brian Gionta,Brian,Gionta,1979-01-18,Rochester,43.168,-77.6162,USA,NY,USA,"5' 7""",178,R,R
8467416,Josef Vasicek,Josef,Vasicek,1980-09-12,Havlickuv Brod,49.6079,15.5807,CZE,,CZE,"6' 5""",214,L,C
8467430,Dany Sabourin,Dany,Sabourin,1980-09-02,Val-d'Or,48.1,-77.7833,CAN,QC,CAN,"6' 4""",204,L,G
8467452,Rob Scuderi,Rob,Scuderi,1978-12-30,Syosset,40.8156,-73.502,USA,NY,USA,"6' 1""",216,L,D
8467463,Mikael Samuelsson,Mikael,Samuelsson,1976-12-23,Mariefred,,,SWE,,SWE,"6' 2""",218,R,R
8467466,Trent Hunter,Trent,Hunter,1980-07-05,Red Deer,52.2681,-113.811,CAN,AB,CAN,"6' 3""",217,R,R
8467478,Kent Huskins,Kent,Huskins,1979-05-04,Almonte,37.2612,-6.5176,CAN,ON,CAN,"6' 4""",210,L,D
8467514,Pavel Datsyuk,Pavel,Datsyuk,1978-07-20,Sverdlovsk,,,RUS,,RUS,"5' 11""",194,L,C
8467545,Michael Ryder,Michael,Ryder,1980-03-31,Bonavista,,,CAN,NL,CAN,"6' 1""",200,R,R
8467557,Martin Cibak,Martin,Cibak,1980-05-17,Liptovský Mikulá,,,SVK,,SVK,"6' 1""",203,L,C
8467580,Mark Eaton,Mark,Eaton,1977-05-06,Wilmington,34.21,-77.8866,USA,DE,USA,"6' 1""",215,L,D
8467856,Brian Rafalski,Brian,Rafalski,1973-09-28,Dearborn,42.3127,-83.2129,USA,MI,USA,"5' 10""",194,R,D
8467900,Ari Ahonen,Ari,Ahonen,1981-02-06,Jyväskylä,62.2333,25.7333,FIN,,FIN,"6' 1""",190,L,G
8467915,Mike Commodore,Mike,Commodore,1979-11-07,Fort Saskatchewan,53.7128,-113.213,CAN,AB,CAN,"6' 4""",227,R,D
8467927,Andrew Hutchinson,Andrew,Hutchinson,1980-03-24,Evanston,42.0463,-87.6942,USA,IL,USA,"6' 2""",195,R,D
8467937,Mike Zigomanis,Mike,Zigomanis,1981-01-17,Toronto,43.7417,-79.3733,CAN,ON,CAN,"6' 0""",200,R,C
8467949,Frantisek Kaberle,Frantisek,Kaberle,1973-11-08,Kladno,50.1431,14.1053,CZE,,CZE,"6' 0""",190,L,D
8467959,Sebastien Caron,Sebastien,Caron,1980-06-25,Amqui,48.4667,-67.4333,CAN,QC,CAN,"6' 1""",170,L,G
8467967,Chris Kelly,Chris,Kelly,1980-11-11,Toronto,43.7417,-79.3733,CAN,ON,CAN,"6' 0""",190,L,C
8468036,Bjorn Melin,Bjorn,Melin,1981-07-04,Jonkoping,57.7713,14.165,SWE,,SWE,"6' 1""",205,R,R
8468083,Henrik Zetterberg,Henrik,Zetterberg,1980-10-09,Njurunda,,,SWE,,SWE,"6' 0""",197,L,C
8468085,Radim Vrbata,Radim,Vrbata,1981-06-13,Mlada Boleslav,50.4125,14.9064,CZE,,CZE,"6' 1""",194,R,R
8468095,George Parros,George,Parros,1979-12-29,Washington,38.9047,-77.0163,USA,PA,USA,"6' 5""",224,R,R
8468172,Ruslan Fedotenko,Ruslan,Fedotenko,1979-01-18,Kiev,,,UKR,,UKR,"6' 1""",200,L,L
8468224,Sean Avery,Sean,Avery,1980-04-10,North York,,,CAN,ON,CAN,"5' 10""",195,L,L
8468252,Eric Godard,Eric,Godard,1980-03-07,Vernon,40.9136,-73.8291,CAN,BC,CAN,"6' 4""",222,R,R
8468309,Mark Streit,Mark,Streit,1977-12-11,Bern,46.948,7.4474,CHE,,CHE,"5' 11""",186,L,D
8468432,Steve Reinprecht,Steve,Reinprecht,1976-05-07,Edmonton,53.5344,-113.49,CAN,AB,CAN,"6' 0""",188,L,C
8468434,Andy McDonald,Andy,McDonald,1977-08-25,Strathroy,42.9575,-81.6167,CAN,ON,CAN,"5' 10""",175,L,C
8468483,Marian Gaborik,Marian,Gaborik,1982-02-14,Trencin,48.8942,18.0406,SVK,,SVK,"6' 1""",200,L,R
8468493,Ron Hainsey,Ron,Hainsey,1981-03-24,Bolton,53.578,-2.429,USA,CT,USA,"6' 3""",201,L,D
8468498,Brooks Orpik,Brooks,Orpik,1980-09-26,San Francisco,37.7562,-122.443,USA,CA,USA,"6' 3""",217,L,D
8468508,Justin Williams,Justin,Williams,1981-10-04,Cobourg,43.9667,-78.1667,CAN,ON,CAN,"6' 1""",184,R,R
8468509,Niklas Kronwall,Niklas,Kronwall,1981-01-12,Stockholm,59.3294,18.0686,SWE,,SWE,"6' 0""",194,L,D
8468510,Jeff Taffe,Jeff,Taffe,1981-02-19,Hastings,50.85,0.57,USA,MN,USA,"6' 3""",207,L,L
8468518,Tomas Kopecky,Tomas,Kopecky,1982-02-05,Ilava,48.9994,18.2361,SVK,,SVK,"6' 3""",210,L,R
8468524,Ilya Bryzgalov,Ilya,Bryzgalov,1980-06-22,Togliatti,,,RUS,,RUS,"6' 3""",213,L,G
8468526,Jarret Stoll,Jarret,Stoll,1982-06-24,Melville,40.7823,-73.4088,CAN,SK,CAN,"6' 1""",216,R,C
8468534,Andreas Lilja,Andreas,Lilja,1975-07-13,Helsingborg,56.0424,12.721,SWE,,SWE,"6' 3""",220,L,D
8468535,Antoine Vermette,Antoine,Vermette,1982-07-20,St. Agapit,,,CAN,QC,CAN,"6' 1""",197,L,C
8468577,Niclas Wallin,Niclas,Wallin,1975-02-20,Boden,47.7369,8.9697,SWE,,SWE,"6' 3""",220,L,D
8468615,Michael Danton,Michael,Danton,1980-10-21,Brampton,43.6833,-79.7667,CAN,ON,CAN,"5' 9""",191,R,C
8468635,Travis Moen,Travis,Moen,1982-04-06,Stewart Valley,,,CAN,SK,CAN,"6' 2""",215,L,L
8468789,Jason Williams,Jason,Williams,1980-08-11,London,51.5072,-0.1275,CAN,ON,CAN,"5' 11""",192,R,C
8469132,David Gove,David,Gove,1978-05-04,Centerville,39.6339,-84.1449,USA,MA,USA,"5' 9""",190,L,L
8469456,Alexander Svitov,Alexander,Svitov,1982-11-03,Omsk,54.9667,73.3833,RUS,,RUS,"6' 3""",228,L,C
8469458,Stanislav Chistov,Stanislav,Chistov,1983-04-17,Chelyabinsk,55.15,61.4,RUS,,RUS,"5' 10""",193,R,R
8469501,Chris Thorburn,Chris,Thorburn,1983-06-03,Sault Ste. Marie,46.5333,-84.35,CAN,ON,CAN,"6' 3""",235,R,R
8469544,Patrick Sharp,Patrick,Sharp,1981-12-27,Winnipeg,49.8844,-97.1464,CAN,MB,CAN,"6' 1""",200,R,L
8469548,Ray Emery,Ray,Emery,1982-09-28,Hamilton,43.2567,-79.8692,CAN,ON,CAN,"6' 2""",196,L,G
8469619,Dennis Seidenberg,Dennis,Seidenberg,1981-07-18,Schwenningen,48.0603,8.4586,DEU,,DEU,"6' 0""",199,L,D
8469658,Cristobal Huet,Cristobal,Huet,1975-09-03,Saint-Martin-d'Hères,45.1672,5.7653,FRA,,FRA,"6' 1""",205,L,G
8469665,Johnny Oduya,Johnny,Oduya,1981-10-01,Stockholm,59.3294,18.0686,SWE,,SWE,"6' 0""",191,L,D
8469675,Martin Gerber,Martin,Gerber,1974-09-03,Burgdorf,52.45,10.0083,CHE,,CHE,"6' 0""",205,L,G
8469779,Keith Aucoin,Keith,Aucoin,1978-11-06,Waltham,51.59,,USA,MA,USA,"5' 8""",171,L,C
8469812,Chad LaRose,Chad,LaRose,1982-03-27,Fraser,57.693,-2.005,USA,MI,USA,"5' 10""",181,R,R
8469992,Sheldon Brookbank,Sheldon,Brookbank,1980-10-03,Lanigan,,,CAN,SK,CAN,"6' 1""",202,R,D
8469997,Mark Hartigan,Mark,Hartigan,1977-10-15,Fort St. John,56.2465,-120.848,CAN,BC,CAN,"6' 0""",200,L,C
8470018,Matt Ellis,Matt,Ellis,1981-08-31,Welland,42.9833,-79.2333,CAN,ON,CAN,"6' 0""",208,L,L
8470047,Valtteri Filppula,Valtteri,Filppula,1984-03-20,Vantaa,60.3,25.0333,FIN,,FIN,"6' 0""",189,L,C
8470061,Derek Meech,Derek,Meech,1984-04-21,Winnipeg,49.8844,-97.1464,CAN,MB,CAN,"5' 11""",200,L,D
8470063,Adam Burish,Adam,Burish,1983-01-06,Madison,43.0826,-89.3931,USA,WI,USA,"6' 1""",195,R,R
8470110,Trevor Daley,Trevor,Daley,1983-10-09,Toronto,43.7417,-79.3733,CAN,ON,CAN,"5' 11""",199,L,D
8470121,Matt Greene,Matt,Greene,1983-05-13,Grand Ledge,42.7534,-84.7448,USA,MI,USA,"6' 3""",236,R,D
8470147,Curtis McElhinney,Curtis,McElhinney,1983-05-23,London,51.5072,-0.1275,CAN,ON,CAN,"6' 1""",210,L,G
8470151,Jay Bouwmeester,Jay,Bouwmeester,1983-09-27,Edmonton,53.5344,-113.49,CAN,AB,CAN,"6' 4""",206,L,D
8470169,Gregory Campbell,Gregory,Campbell,1983-12-17,London,51.5072,-0.1275,CAN,ON,CAN,"6' 0""",188,L,C
8470171,Max Talbot,Max,Talbot,1984-02-11,Lemoyne,,,CAN,QC,CAN,"5' 11""",186,L,C
8470187,Johnny Boychuk,Johnny,Boychuk,1984-01-19,Edmonton,53.5344,-113.49,CAN,AB,CAN,"6' 2""",227,R,D
8470201,Jiri Hudler,Jiri,Hudler,1984-01-04,Olomouc,49.5939,17.2508,CZE,,CZE,"5' 10""",190,L,R
8470230,Daniel Paille,Daniel,Paille,1984-04-15,Welland,42.9833,-79.2333,CAN,ON,CAN,"6' 1""",200,L,L
8470257,Alexander Steen,Alexander,Steen,1984-03-01,Winnipeg,49.8844,-97.1464,CAN,MB,SWE,"6' 0""",211,L,L
8470265,Anton Babchuk,Anton,Babchuk,1984-05-06,Kiev,,,UKR,,UKR,"6' 5""",200,R,D
8470280,Ben Eager,Ben,Eager,1984-01-22,Ottawa,45.4247,-75.695,CAN,ON,CAN,"6' 2""",226,L,L
8470281,Duncan Keith,Duncan,Keith,1983-07-16,Winnipeg,49.8844,-97.1464,CAN,MB,CAN,"6' 1""",192,L,D
8470283,Tim Brent,Tim,Brent,1984-03-10,Cambridge,43.3972,-80.3114,CAN,ON,CAN,"6' 0""",188,R,C
8470295,Connor James,Connor,James,1982-08-25,Calgary,51.05,-114.067,CAN,AB,CAN,"5' 10""",180,R,L
8470309,Ryan Whitney,Ryan,Whitney,1983-02-19,Boston,42.3188,-71.0846,USA,MA,USA,"6' 4""",209,L,D
8470310,Aaron Rome,Aaron,Rome,1983-09-27,Nesbitt,,,CAN,MB,CAN,"6' 1""",220,L,D
8470318,Jonathan Ericsson,Jonathan,Ericsson,1984-03-02,Karlskrona,56.203,15.296,SWE,,SWE,"6' 4""",218,L,D
8470320,Cam Ward,Cam,Ward,1984-02-29,Saskatoon,52.1333,-106.683,CAN,SK,CAN,"6' 1""",194,L,G
8470383,Chris Minard,Chris,Minard,1981-11-18,Owen Sound,44.5667,-80.9333,CAN,ON,CAN,"6' 1""",190,L,L
8470543,Chris Kunitz,Chris,Kunitz,1979-09-26,Regina,50.4547,-104.607,CAN,SK,CAN,"6' 0""",188,L,L
8470564,Joe Motzko,Joe,Motzko,1980-03-14,Bemidji,47.4828,-94.8796,USA,MN,USA,"6' 0""",184,R,R
8470594,Marc-Andre Fleury,Marc-Andre,Fleury,1984-11-28,Sorel,46.0333,-73.1167,CAN,QC,CAN,"6' 2""",185,L,G
8470595,Eric Staal,Eric,Staal,1984-10-29,Thunder Bay,48.3822,-89.2461,CAN,ON,CAN,"6' 4""",195,L,C
8470596,Nathan Horton,Nathan,Horton,1985-05-29,Welland,42.9833,-79.2333,CAN,ON,CAN,"6' 2""",229,R,R
8470601,Braydon Coburn,Braydon,Coburn,1985-02-27,Shaunavon,,,CAN,SK,CAN,"6' 5""",224,L,D
8470604,Jeff Carter,Jeff,Carter,1985-01-01,London,51.5072,-0.1275,CAN,ON,CAN,"6' 3""",219,R,C
8470606,Dustin Brown,Dustin,Brown,1984-11-04,Ithaca,42.4442,-76.5032,USA,NY,USA,"6' 0""",205,R,R
8470607,Brent Seabrook,Brent,Seabrook,1985-04-20,Richmond,37.5295,-77.4756,CAN,BC,CAN,"6' 3""",220,R,D
8470611,Eric Fehr,Eric,Fehr,1985-09-07,Winkler,49.1817,-97.9397,CAN,MB,CAN,"6' 4""",209,R,C
8470612,Ryan Getzlaf,Ryan,Getzlaf,1985-05-10,Regina,50.4547,-104.607,CAN,SK,CAN,"6' 4""",220,R,C
8470614,Mark Stuart,Mark,Stuart,1984-04-27,Rochester,43.168,-77.6162,USA,MN,USA,"6' 2""",215,L,D
